ds,Осадки,Влажность,Давление,Направление ветра,Скорость ветра,Температура,NO,NO2,CO,PM2.5,PM10
2021-01-06 13:40:00,0.01160025250199767,89.19240497509932,759.0487073451112,86.26679112287856,0.4263820175288756,-4.389447702387355,0.02811849923107878,0.041591325568862796,0.32219368859084835,0.015320749366867864,0.020091596437313095
2021-01-06 14:00:00,0.011629440421546896,89.19002967303058,759.0607951396499,86.1119591203268,0.42555200164151435,-4.389339084342997,0.027960747084700092,0.04153945183152922,0.3230735224055209,0.01531412934143937,0.020019589080424192
2021-01-06 14:20:00,0.011658464469263224,89.18764256398778,759.0729616451767,85.95697818036221,0.4247211736819028,-4.38921514348655,0.02778529537307152,0.04151167162537175,0.3238830459735449,0.015304204195607107,0.01996024532211047
2021-01-06 14:40:00,0.011687323858214752,89.18524376093211,759.085196510818,85.80185224067822,0.4238895595995412,-4.389075815038219,0.02758787779349947,0.04150573454866932,0.3245333910842324,0.015291574463983389,0.01991146399614218
2021-01-06 15:00:00,0.011716017807644367,89.18283337700316,759.0974893689902,85.646585253814,0.4230571854383774,-4.3889210346565095,0.027365239499977528,0.041521184602658315,0.32497640788198867,0.01527699493542424,0.01987130354370087
2021-01-06 15:20:00,0.01174454554318041,89.18041152558536,759.1098298460972,85.49118118741052,0.4222240773374089,-4.388750738440086,0.027115661376098867,0.041559759498322385,0.3252103046428557,0.015261358462797242,0.019838382565356232
2021-01-06 15:40:00,0.011772906296563496,89.17797832023938,759.1222075732412,85.33564402396951,0.42139026152989784,-4.3885648629318235,0.026839299522809085,0.041625410049268695,0.3252797365331431,0.01524566947903706,0.019812199550829634
2021-01-06 16:00:00,0.011801099305960624,89.17553387474359,759.1346121968322,85.17997776057797,0.420555764340833,-4.388363345125655,0.026538319954837908,0.04172394283761204,0.32527050467737484,0.015231008469651537,0.019793330470333
2021-01-06 16:20:00,0.011829123815776268,89.17307830304891,759.1470333890823,85.02418640904371,0.4197206121880517,-4.388146122459825,0.02621683260093858,0.04186233543811325,0.32529960636797345,0.01521848921146799,0.019783476814238025
2021-01-06 16:40:00,0.011856979076872831,89.17061171932546,759.1594608585241,84.86827399558581,0.4188848315800337,-4.387913132833394,0.025880650195786333,0.042047812587134026,0.32550185580332286,0.015209210972380486,0.019785353946407756
2021-01-06 17:00:00,0.011884664346317245,89.1681342379024,759.1718843603159,84.71224456076693,0.41804844911544387,-4.387664314596322,0.025536914134463386,0.04228679931867474,0.3260146220885838,0.015204208076054672,0.019802428313138963
2021-01-06 17:20:00,0.01191217888773443,89.16564597331518,759.1842937064661,84.55610215940982,0.41721149148227643,-4.387399606563242,0.02519363918245214,0.0425838802555153,0.32696237578102083,0.01520439928611102,0.01983852996839199
2021-01-06 17:40:00,0.011939521971012062,89.16314704024794,759.1966787759694,84.39985086037183,0.4163739854567053,-4.387118948005811,0.02485923139022513,0.04294089170425934,0.32844268721421066,0.015210539387591369,0.01989738195799244
2021-01-06 18:00:00,0.011966692872575145,89.16063755357209,759.2090295247507,84.24349474647929,0.4155359579020532,-4.386822278666452,0.02454202890366285,0.04335625564338098,0.330515091828219,0.015223175176009327,0.01998209858803627
2021-01-06 18:20:00,0.011993690875287335,89.15811762833577,759.2213359954993,84.08703791444688,0.4146974357686543,-4.3865095387578386,0.02424990478764546,0.043824634561806075,0.3331938627734986,0.015242607843262052,0.020094709249709908
2021-01-06 18:40:00,0.012020515268463507,89.15558737973522,759.2335883272887,83.93048447471556,0.41385844609222866,-4.386180668962218,0.02398995637125217,0.04433694733483849,0.3364452581190009,0.015268863504387822,0.020235762718583676
2021-01-06 19:00:00,0.01204716534789901,89.15304692311618,759.2457767651011,83.7738385511646,0.4130190159924011,-4.385835610433662,0.0237682893487749,0.044880743786527975,0.3401892978127927,0.015301673358378124,0.020404058862973442
2021-01-06 19:20:00,0.012073640415979584,89.15049637400456,759.2578916690801,83.61710428125694,0.41217917267344006,-4.385474304809555,0.023589889391736438,0.045440894517242106,0.3443056352698731,0.01534046472415414,0.020596541372249384
2021-01-06 19:40:00,0.012099939781567027,89.1479358480559,759.2699235236511,83.46028581566664,0.41133894342132993,-4.38509669420671,0.02345856160612603,0.04600051791796308,0.3486426765118099,0.015384363931830104,0.0208083679594467
2021-01-06 20:00:00,0.012126062760089106,89.14536546107196,759.28186294638,83.30338731835957,0.4104983556044658,-4.384702721224245,0.023376910553364383,0.04654204208703715,0.3530288108660874,0.015432211759642408,0.021033155442015034
2021-01-06 20:20:00,0.012152008673630192,89.14278532900157,759.2937006966893,83.14641296626918,0.40965743667203036,-4.384292328949883,0.023346331726001965,0.047048288302871645,0.35728447964485865,0.015482591765820708,0.02126337832215048
2021-01-06 20:40:00,0.01217777685076562,89.14019556792424,759.3054276842531,82.98936694933438,0.40881621415292113,-4.383865460960899,0.023366989461270103,0.04750346575938978,0.36123383144569726,0.015533871447716577,0.021490883082505567
2021-01-06 21:00:00,0.012203366626790817,89.13759629405436,759.3170349772465,82.83225347011286,0.4079747156543563,-4.383422061324172,0.0234377655113214,0.04789398368783995,0.36471488351556425,0.01558425565469103,0.021707468229483697
2021-01-06 21:20:00,0.012228777343566213,89.1349876237164,759.3285138102673,82.67507674402633,0.40713296886262135,-4.38296207460944,0.023556175325782372,0.04820901428520181,0.3675873981554652,0.015631851082020823,0.021905473475742163
2021-01-06 21:40:00,0.012254008349662065,89.13236967338479,759.3398555920481,82.51784099893283,0.4062910015404033,-4.382485445875754,0.023718263430732245,0.04844077432912719,0.36973804835867924,0.015674740000300284,0.022078321066981585
2021-01-06 22:00:00,0.012279059000281785,89.12974255962125,759.3510519129266,82.36055047497943,0.4054488415259663,-4.3819921206891355,0.023918502721913974,0.04858453033217786,0.37108283597665515,0.015711060660624793,0.02222095807451971
2021-01-06 22:20:00,0.01230392865740074,89.12710639912059,759.3620945519467,82.20320942471615,0.4046065167333833,-4.381482045118097,0.02414973270196507,0.048638366752249924,0.3715670861406565,0.015739091116697523,0.02233015976408074
2021-01-06 22:40:00,0.012328616689639686,89.12446130866924,759.3729754838236,82.04582211265559,0.40376405515002095,-4.380955165736976,0.024403176741319137,0.048602784638592134,0.37116362614455656,0.015757332588488097,0.022404669545489572
2021-01-06 23:00:00,0.012353122472400238,89.1218074051759,759.3836868854621,81.88839281552798,0.4029214848376564,-4.380411429635393,0.02466857704886707,0.04848021560927837,0.3698699297465618,0.015764588032499253,0.02244516869037107
