ds,Осадки,Влажность,Давление,Направление ветра,Скорость ветра,Температура,NO,NO2,CO,PM2.5
2021-01-10 02:40:00,0.010106113393710973,87.58977405517822,755.7870312354694,51.71718852873069,0.6943075489136599,-3.8287185952426217,0.023669459337605406,0.03862377947218283,0.2256242968192762,0.016125203220831837
2021-01-10 03:00:00,0.010101230480271464,87.59383851544291,755.7578674697123,51.70766146953728,0.6940659747528859,-3.8244356709401126,0.022831481931347337,0.037848559144085844,0.21870776623089477,0.016027838232053886
2021-01-10 03:20:00,0.010096234196092919,87.59792129268514,755.7288831112819,51.69879981580127,0.6938310960915189,-3.8201407936770666,0.022030593097166328,0.03715761352547736,0.21182629353626442,0.01593508914294472
2021-01-10 03:40:00,0.010091124956956642,87.60202226668903,755.7000918186671,51.690604874781236,0.6936029327206477,-3.8158340452923714,0.021301353923820415,0.036574275894018335,0.20524733516845706,0.015848934903802722
2021-01-10 04:00:00,0.010085903182280009,87.60614131634091,755.6715072512363,51.68307793831456,0.6933815042351779,-3.811515508147526,0.02067875180876021,0.03612047813302638,0.19930773905118743,0.01577124248018105
2021-01-10 04:20:00,0.010080569295192066,87.61027831963806,755.6431430561821,51.67622028286982,0.6931668300337158,-3.807185265138026,0.020195797523254216,0.035815183967693315,0.19438296087317533,0.015703661652506543
2021-01-10 04:40:00,0.010075123722295385,87.61443315363962,755.6150128554023,51.670033169337835,0.6929589293169093,-3.8028433996622413,0.019880965145099756,0.0356727504449892,0.19084793192511024,0.01564752252849198
2021-01-10 05:00:00,0.010069566893867354,87.61860569453385,755.5871302323889,51.664517843209836,0.6927578210876739,-3.798489995658424,0.019755716481700724,0.035701384896222134,0.18903406523255775,0.015603745616400275
2021-01-10 05:20:00,0.01006389924369365,87.62279581759658,755.5595087190262,51.65967553427709,0.6925635241496865,-3.794125137562771,0.019832364412423652,0.03590187300155334,0.18918751600787245,0.015572773627612358
2021-01-10 05:40:00,0.010058121209173654,87.62700339722937,755.5321617824841,51.65550745674619,0.6923760571071202,-3.789748910338125,0.02011251402243133,0.036266741655013014,0.1914338288454338,0.015554532462490969
2021-01-10 06:00:00,0.010052233231151383,87.63122830692342,755.505102812016,51.65201480908405,0.6921954383633712,-3.7853613994540414,0.020586276870249356,0.03677998844343212,0.1957534969482458,0.015548426253664004
2021-01-10 06:20:00,0.010046235754034448,87.63547041931413,755.4783451059099,51.64919877401595,0.6920216861208688,-3.780962690889056,0.021232385982304636,0.037417460459651206,0.20197179307441013,0.015553368173992149
2021-01-10 06:40:00,0.010040129225690647,87.63972960612394,755.451901858375,51.64706051842763,0.6918548183800466,-3.7765528711361647,0.02201925391545865,0.03814790377401319,0.20976464087326416,0.015567845305801055
2021-01-10 07:00:00,0.010033914097449846,87.64400573823328,755.4257861465144,51.6456011933552,0.69169485293828,-3.7721320271871654,0.022906922429156193,0.03893463767272961,0.2186804642358515,0.015590012591212244
2021-01-10 07:20:00,0.010027590824040058,87.6482986856138,755.4000109174566,51.64482193389459,0.6915418073899097,-3.767700246537669,0.023849760192428023,0.03973774213651722,0.22817609718467596,0.015617808101596435
2021-01-10 07:40:00,0.010021159863735803,87.65260831740895,755.3745889754239,51.6447238591721,0.6913956991250896,-3.7632576171890006,0.024799684836810013,0.04051659039930449,0.23766317843102208,0.015649079885785414
